"module name","licenses","repository","licenseUrl","parents"
"@fortawesome/fontawesome-free@5.12.1","(CC-BY-4.0 AND OFL-1.1 AND MIT)","https://github.com/FortAwesome/Font-Awesome","https://github.com/FortAwesome/Font-Awesome/raw/master/LICENSE.txt","acap-sdk"
"@types/events@3.0.0","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","https://github.com/DefinitelyTyped/DefinitelyTyped/raw/master/LICENSE","acap-sdk"
"@types/glob@7.1.1","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","https://github.com/DefinitelyTyped/DefinitelyTyped/raw/master/LICENSE","acap-sdk"
"@types/minimatch@3.0.3","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","https://github.com/DefinitelyTyped/DefinitelyTyped/raw/master/LICENSE","acap-sdk"
"@types/node@13.9.3","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","https://github.com/DefinitelyTyped/DefinitelyTyped/raw/master/LICENSE","acap-sdk"
"@webassemblyjs/ast@1.8.5","MIT","https://github.com/xtuc/webassemblyjs","https://github.com/xtuc/webassemblyjs/raw/master/LICENSE","acap-sdk"
"@webassemblyjs/floating-point-hex-parser@1.8.5","MIT","https://github.com/xtuc/webassemblyjs","https://github.com/xtuc/webassemblyjs/raw/master/LICENSE","acap-sdk"
"@webassemblyjs/helper-api-error@1.8.5","MIT","","","acap-sdk"
"@webassemblyjs/helper-buffer@1.8.5","MIT","https://github.com/xtuc/webassemblyjs","https://github.com/xtuc/webassemblyjs/raw/master/LICENSE","acap-sdk"
"@webassemblyjs/helper-code-frame@1.8.5","MIT","https://github.com/xtuc/webassemblyjs","https://github.com/xtuc/webassemblyjs/raw/master/LICENSE","acap-sdk"
"@webassemblyjs/helper-fsm@1.8.5","ISC","","","acap-sdk"
"@webassemblyjs/helper-module-context@1.8.5","MIT","https://github.com/xtuc/webassemblyjs","https://github.com/xtuc/webassemblyjs/raw/master/LICENSE","acap-sdk"
"@webassemblyjs/helper-wasm-bytecode@1.8.5","MIT","https://github.com/xtuc/webassemblyjs","https://github.com/xtuc/webassemblyjs/raw/master/LICENSE","acap-sdk"
"@webassemblyjs/helper-wasm-section@1.8.5","MIT","https://github.com/xtuc/webassemblyjs","https://github.com/xtuc/webassemblyjs/raw/master/LICENSE","acap-sdk"
"@webassemblyjs/ieee754@1.8.5","MIT","","","acap-sdk"
"@webassemblyjs/leb128@1.8.5","MIT","","","acap-sdk"
"@webassemblyjs/utf8@1.8.5","MIT","https://github.com/xtuc/webassemblyjs","https://github.com/xtuc/webassemblyjs/raw/master/LICENSE","acap-sdk"
"@webassemblyjs/wasm-edit@1.8.5","MIT","https://github.com/xtuc/webassemblyjs","https://github.com/xtuc/webassemblyjs/raw/master/LICENSE","acap-sdk"
"@webassemblyjs/wasm-gen@1.8.5","MIT","https://github.com/xtuc/webassemblyjs","https://github.com/xtuc/webassemblyjs/raw/master/LICENSE","acap-sdk"
"@webassemblyjs/wasm-opt@1.8.5","MIT","https://github.com/xtuc/webassemblyjs","https://github.com/xtuc/webassemblyjs/raw/master/LICENSE","acap-sdk"
"@webassemblyjs/wasm-parser@1.8.5","MIT","https://github.com/xtuc/webassemblyjs","https://github.com/xtuc/webassemblyjs/raw/master/LICENSE","acap-sdk"
"@webassemblyjs/wast-parser@1.8.5","MIT","https://github.com/xtuc/webassemblyjs","https://github.com/xtuc/webassemblyjs/raw/master/LICENSE","acap-sdk"
"@webassemblyjs/wast-printer@1.8.5","MIT","https://github.com/xtuc/webassemblyjs","https://github.com/xtuc/webassemblyjs/raw/master/LICENSE","acap-sdk"
"@xtuc/ieee754@1.2.0","BSD-3-Clause","https://github.com/feross/ieee754","https://github.com/feross/ieee754/raw/master/LICENSE","acap-sdk"
"@xtuc/long@4.2.2","Apache-2.0","https://github.com/dcodeIO/long.js","https://github.com/dcodeIO/long.js/raw/master/LICENSE","acap-sdk"
"abbrev@1.1.1","ISC","https://github.com/isaacs/abbrev-js","https://github.com/isaacs/abbrev-js/raw/master/LICENSE","fsevents:watchpack:acap-sdk"
"accepts@1.3.7","MIT","https://github.com/jshttp/accepts","https://github.com/jshttp/accepts/raw/master/LICENSE","acap-sdk"
"acorn@6.4.1","MIT","https://github.com/acornjs/acorn","https://github.com/acornjs/acorn/raw/master/LICENSE","acap-sdk"
"ajv-errors@1.0.1","MIT","https://github.com/epoberezkin/ajv-errors","https://github.com/epoberezkin/ajv-errors/raw/master/LICENSE","acap-sdk"
"ajv-keywords@3.4.1","MIT","https://github.com/epoberezkin/ajv-keywords","https://github.com/epoberezkin/ajv-keywords/raw/master/LICENSE","acap-sdk"
"ajv@6.10.2","MIT","https://github.com/epoberezkin/ajv","https://github.com/epoberezkin/ajv/raw/master/LICENSE","acap-sdk"
"ansi-colors@3.2.4","MIT","https://github.com/doowb/ansi-colors","https://github.com/doowb/ansi-colors/raw/master/LICENSE","acap-sdk"
"ansi-html@0.0.7","Apache-2.0","https://github.com/Tjatse/ansi-html","https://github.com/Tjatse/ansi-html/raw/master/LICENSE","acap-sdk"
"ansi-regex@2.1.1","MIT","https://github.com/chalk/ansi-regex","https://github.com/chalk/ansi-regex/raw/master/license","fsevents:watchpack:acap-sdk"
"ansi-regex@3.0.0","MIT","https://github.com/chalk/ansi-regex","https://github.com/chalk/ansi-regex/raw/master/license","string-width:webpack-dev-server:acap-sdk"
"ansi-regex@4.1.0","MIT","https://github.com/chalk/ansi-regex","https://github.com/chalk/ansi-regex/raw/master/license","acap-sdk"
"ansi-styles@3.2.1","MIT","https://github.com/chalk/ansi-styles","https://github.com/chalk/ansi-styles/raw/master/license","acap-sdk"
"anymatch@2.0.0","ISC","https://github.com/micromatch/anymatch","https://github.com/micromatch/anymatch/raw/master/LICENSE","watchpack:acap-sdk"
"anymatch@3.1.1","ISC","https://github.com/micromatch/anymatch","https://github.com/micromatch/anymatch/raw/master/LICENSE","acap-sdk"
"aproba@1.2.0","ISC","https://github.com/iarna/aproba","https://github.com/iarna/aproba/raw/master/LICENSE","acap-sdk"
"are-we-there-yet@1.1.5","ISC","https://github.com/iarna/are-we-there-yet","https://github.com/iarna/are-we-there-yet/raw/master/LICENSE","fsevents:watchpack:acap-sdk"
"arr-diff@4.0.0","MIT","https://github.com/jonschlinkert/arr-diff","https://github.com/jonschlinkert/arr-diff/raw/master/LICENSE","acap-sdk"
"arr-flatten@1.1.0","MIT","https://github.com/jonschlinkert/arr-flatten","https://github.com/jonschlinkert/arr-flatten/raw/master/LICENSE","acap-sdk"
"arr-union@3.1.0","MIT","https://github.com/jonschlinkert/arr-union","https://github.com/jonschlinkert/arr-union/raw/master/LICENSE","acap-sdk"
"array-flatten@1.1.1","MIT","https://github.com/blakeembrey/array-flatten","https://github.com/blakeembrey/array-flatten/raw/master/LICENSE","express:acap-sdk"
"array-flatten@2.1.2","MIT","https://github.com/blakeembrey/array-flatten","https://github.com/blakeembrey/array-flatten/raw/master/LICENSE","acap-sdk"
"array-union@1.0.2","MIT","https://github.com/sindresorhus/array-union","https://github.com/sindresorhus/array-union/raw/master/license","acap-sdk"
"array-uniq@1.0.3","MIT","https://github.com/sindresorhus/array-uniq","https://github.com/sindresorhus/array-uniq/raw/master/license","acap-sdk"
"array-unique@0.3.2","MIT","https://github.com/jonschlinkert/array-unique","https://github.com/jonschlinkert/array-unique/raw/master/LICENSE","acap-sdk"
"asn1.js@4.10.1","MIT","https://github.com/indutny/asn1.js","https://github.com/indutny/asn1.js","acap-sdk"
"assert@1.5.0","MIT","https://github.com/browserify/commonjs-assert","https://github.com/browserify/commonjs-assert/raw/master/LICENSE","acap-sdk"
"assign-symbols@1.0.0","MIT","https://github.com/jonschlinkert/assign-symbols","https://github.com/jonschlinkert/assign-symbols/raw/master/LICENSE","acap-sdk"
"ast-types@0.9.6","MIT","https://github.com/benjamn/ast-types","https://github.com/benjamn/ast-types/raw/master/LICENSE","acap-sdk"
"async-each@1.0.3","MIT","https://github.com/paulmillr/async-each","https://github.com/paulmillr/async-each","acap-sdk"
"async-limiter@1.0.1","MIT","https://github.com/strml/async-limiter","https://github.com/strml/async-limiter/raw/master/LICENSE","acap-sdk"
"async@2.6.3","MIT","https://github.com/caolan/async","https://github.com/caolan/async/raw/master/LICENSE","acap-sdk"
"atob@2.1.2","(MIT OR Apache-2.0)","git://git.coolaj86.com/coolaj86/atob.js","https://git.coolaj86.com/coolaj86/atob.js","acap-sdk"
"balanced-match@1.0.0","MIT","https://github.com/juliangruber/balanced-match","https://github.com/juliangruber/balanced-match/raw/master/LICENSE.md","acap-sdk"
"base64-js@1.3.1","MIT","https://github.com/beatgammit/base64-js","https://github.com/beatgammit/base64-js/raw/master/LICENSE","acap-sdk"
"base@0.11.2","MIT","https://github.com/node-base/base","https://github.com/node-base/base/raw/master/LICENSE","acap-sdk"
"batch@0.6.1","MIT","https://github.com/visionmedia/batch","https://github.com/visionmedia/batch/raw/master/LICENSE","acap-sdk"
"big.js@5.2.2","MIT","https://github.com/MikeMcl/big.js","https://github.com/MikeMcl/big.js/raw/master/LICENCE","acap-sdk"
"billboard.js@1.11.1","MIT","https://github.com/naver/billboard.js","https://github.com/naver/billboard.js/raw/master/LICENSE","acap-sdk"
"binary-extensions@1.13.1","MIT","https://github.com/sindresorhus/binary-extensions","https://github.com/sindresorhus/binary-extensions/raw/master/license","watchpack:acap-sdk"
"binary-extensions@2.0.0","MIT","https://github.com/sindresorhus/binary-extensions","https://github.com/sindresorhus/binary-extensions/raw/master/license","acap-sdk"
"bindings@1.5.0","MIT","https://github.com/TooTallNate/node-bindings","https://github.com/TooTallNate/node-bindings/raw/master/LICENSE.md","acap-sdk"
"bluebird@3.7.2","MIT","https://github.com/petkaantonov/bluebird","https://github.com/petkaantonov/bluebird/raw/master/LICENSE","acap-sdk"
"bn.js@4.11.8","MIT","https://github.com/indutny/bn.js","https://github.com/indutny/bn.js","acap-sdk"
"body-parser@1.19.0","MIT","https://github.com/expressjs/body-parser","https://github.com/expressjs/body-parser/raw/master/LICENSE","acap-sdk"
"bonjour@3.5.0","MIT","https://github.com/watson/bonjour","https://github.com/watson/bonjour/raw/master/LICENSE","acap-sdk"
"bootstrap@4.4.1","MIT","https://github.com/twbs/bootstrap","https://github.com/twbs/bootstrap/raw/master/LICENSE","acap-sdk"
"brace-expansion@1.1.11","MIT","https://github.com/juliangruber/brace-expansion","https://github.com/juliangruber/brace-expansion/raw/master/LICENSE","acap-sdk"
"braces@2.3.2","MIT","https://github.com/micromatch/braces","https://github.com/micromatch/braces/raw/master/LICENSE","acap-sdk"
"braces@3.0.2","MIT","https://github.com/micromatch/braces","https://github.com/micromatch/braces/raw/master/LICENSE","chokidar:acap-sdk"
"brorand@1.1.0","MIT","https://github.com/indutny/brorand","https://github.com/indutny/brorand","acap-sdk"
"browserify-aes@1.2.0","MIT","https://github.com/crypto-browserify/browserify-aes","https://github.com/crypto-browserify/browserify-aes/raw/master/LICENSE","acap-sdk"
"browserify-cipher@1.0.1","MIT","https://github.com/crypto-browserify/browserify-cipher","https://github.com/crypto-browserify/browserify-cipher/raw/master/LICENSE","acap-sdk"
"browserify-des@1.0.2","MIT","https://github.com/crypto-browserify/browserify-des","https://github.com/crypto-browserify/browserify-des/raw/master/license","acap-sdk"
"browserify-rsa@4.0.1","MIT","https://github.com/crypto-browserify/browserify-rsa","https://github.com/crypto-browserify/browserify-rsa/raw/master/LICENSE","acap-sdk"
"browserify-sign@4.0.4","ISC","https://github.com/crypto-browserify/browserify-sign","https://github.com/crypto-browserify/browserify-sign/raw/master/LICENSE","acap-sdk"
"browserify-zlib@0.2.0","MIT","https://github.com/devongovett/browserify-zlib","https://github.com/devongovett/browserify-zlib/raw/master/LICENSE","acap-sdk"
"buffer-from@1.1.1","MIT","https://github.com/LinusU/buffer-from","https://github.com/LinusU/buffer-from/raw/master/LICENSE","acap-sdk"
"buffer-indexof@1.1.1","MIT","https://github.com/soldair/node-buffer-indexof","https://github.com/soldair/node-buffer-indexof/raw/master/LICENSE","acap-sdk"
"buffer-xor@1.0.3","MIT","https://github.com/crypto-browserify/buffer-xor","https://github.com/crypto-browserify/buffer-xor/raw/master/LICENSE","acap-sdk"
"buffer@4.9.2","MIT","https://github.com/feross/buffer","https://github.com/feross/buffer/raw/master/LICENSE","acap-sdk"
"builtin-status-codes@3.0.0","MIT","https://github.com/bendrucker/builtin-status-codes","https://github.com/bendrucker/builtin-status-codes/raw/master/license","acap-sdk"
"bytes@3.0.0","MIT","https://github.com/visionmedia/bytes.js","https://github.com/visionmedia/bytes.js/raw/master/LICENSE","acap-sdk"
"bytes@3.1.0","MIT","https://github.com/visionmedia/bytes.js","https://github.com/visionmedia/bytes.js/raw/master/LICENSE","body-parser:acap-sdk"
"cacache@12.0.4","ISC","https://github.com/npm/cacache","https://github.com/npm/cacache/raw/master/LICENSE.md","acap-sdk"
